,ID,year,month,quarter,country,gender,age,visit_purpose,num_visits,revisit_indicator,travel_type,satisfaction,revisit_intent,recommend_intent,visit_local_indicator,seoul,gyeonggi,incheon,gangwon,chungcheong,gyeongsang,jeolla,jeju,planned_activity,stay_duration,total_duration,total_expense,accommodation_cost,food_cost,shopping_cost,accommodation_percent,food_percent,shopping_percent,food,landscape,heritage,language,safety,budget,accommodation,transport,navigation,cluster
14545,17380.0,2024,11,4,4,2,3,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,1974.1568399999996,285.07679999999993,213.80759999999998,213.80759999999998,0.1444043321299639,0.10830324909747294,0.10830324909747294,5,5,5,4,4,5,5,4,4,2
14546,17381.0,2024,11,4,2,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,6.0,7.0,1404.00324,142.53839999999997,213.80759999999998,356.34599999999995,0.10152284263959388,0.15228426395939085,0.25380710659898476,5,5,5,5,5,5,5,5,5,1
14547,17382.0,2024,11,4,2,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,1396.87632,213.8076,213.8076,285.0768,0.15306122448979592,0.15306122448979592,0.2040816326530612,5,5,5,5,5,5,5,5,5,2
14548,17383.0,2024,11,4,2,2,1,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,1408.0,320.0,224.0,320.0,0.22727272727272727,0.1590909090909091,0.22727272727272727,5,5,5,4,5,4,5,5,5,3
14550,17386.0,2024,11,4,2,1,5,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,6.0,7.0,1439.9999999999998,382.30088495575217,191.15044247787608,254.8672566371681,0.26548672566371684,0.13274336283185842,0.17699115044247787,4,4,4,4,5,4,4,4,4,4
14551,17388.0,2024,11,4,2,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,2560.0,512.0,384.0,960.0,0.2,0.15,0.375,5,4,5,4,4,4,4,4,4,1
14553,17390.0,2024,11,4,2,2,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,1604.48,384.00000000000006,320.00000000000006,320.00000000000006,0.2393298763462306,0.19944156362185883,0.19944156362185883,5,5,5,5,5,5,5,5,5,3
14568,17407.0,2024,11,4,1,1,4,1,4,1,1,3,3,3,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1714.6666666666663,138.9097046413502,347.27426160337546,868.1856540084386,0.08101265822784812,0.20253164556962025,0.5063291139240507,4,3,3,3,3,3,3,3,3,4
14581,17424.0,2024,11,4,2,2,3,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,7.0,8.0,1902.8876400000001,356.346,213.8076,213.8076,0.18726591760299624,0.11235955056179775,0.11235955056179775,5,5,5,5,5,5,5,5,5,0
14583,17426.0,2024,11,4,2,2,4,1,4,1,1,5,5,5,1,1,0,0,0,0,1,0,1,1.0,7.0,8.0,2500.0,698.6027944111777,399.2015968063872,499.001996007984,0.27944111776447106,0.1596806387225549,0.1996007984031936,5,5,5,2,5,5,5,5,5,0
14585,17428.0,2024,11,4,2,2,5,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,1,4.0,7.0,8.0,2070.0,500.0,350.0,300.0,0.24154589371980675,0.16908212560386474,0.14492753623188406,5,5,5,5,5,5,5,5,5,0
14594,17437.0,2024,11,4,4,1,3,1,2,1,1,5,5,5,1,1,0,0,0,0,0,0,1,4.0,9.0,10.0,1881.2849999999996,496.3812664907651,330.9208443271767,165.46042216358836,0.2638522427440633,0.1759014951627089,0.08795074758135445,5,5,5,4,4,4,4,4,4,4
14606,17452.0,2024,11,4,2,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,864.0000000000002,200.00000000000006,150.00000000000003,100.00000000000003,0.23148148148148148,0.1736111111111111,0.11574074074074074,4,5,5,4,5,5,5,5,4,1
14610,17456.0,2024,11,4,4,2,5,1,1,0,1,5,5,5,1,1,1,0,0,0,0,0,0,2.0,5.0,6.0,2342.5,300.0,500.0,0.0,0.128068303094984,0.21344717182497333,0.0,5,5,5,5,5,5,5,5,5,6
14612,17458.0,2024,11,4,4,2,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,8.0,9.0,4224.639999999999,660.0999999999999,528.0799999999999,1980.2999999999995,0.15625,0.125,0.46874999999999994,5,5,5,5,5,5,5,5,5,3
14613,17460.0,2024,11,4,4,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,18.0,19.0,3515.0325000000003,1320.1999999999998,495.07499999999993,660.0999999999999,0.3755868544600938,0.1408450704225352,0.1877934272300469,5,5,5,4,5,5,4,4,4,2
14616,17463.0,2024,11,4,1,2,3,1,3,1,1,5,5,5,1,1,0,0,1,0,0,0,0,4.0,7.0,8.0,4501.0,515.7261529647666,515.7261529647666,1933.9730736178744,0.11458034947006589,0.11458034947006589,0.429676310512747,5,5,5,5,5,5,5,5,5,0
14617,17464.0,2024,11,4,2,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,1725.0,450.0,280.0,500.0,0.2608695652173913,0.16231884057971013,0.2898550724637681,5,5,5,4,5,4,5,5,4,1
14618,17465.0,2024,11,4,2,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,6.0,7.0,1509.93,342.0,342.0,342.0,0.22650056625141562,0.22650056625141562,0.22650056625141562,4,5,4,4,4,4,5,5,4,2
14619,17466.0,2024,11,4,2,1,3,1,1,0,1,4,5,5,1,1,1,0,0,0,0,0,0,2.0,6.0,7.0,1846.8,598.5,342.0,171.0,0.32407407407407407,0.1851851851851852,0.0925925925925926,4,4,5,3,5,4,5,5,4,5
14620,17467.0,2024,11,4,2,2,5,1,1,0,1,5,5,5,1,1,0,0,1,0,0,0,0,6.0,5.0,6.0,1500.0,250.0,250.0,250.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,5,5,5,3,4,4,4,4,3,6
14632,17482.0,2024,11,4,99,1,3,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,1740.32,374.2256732026144,341.23921568627446,45.49856209150327,0.21503267973856213,0.196078431372549,0.026143790849673203,5,3,3,4,5,3,3,5,3,1
14633,17483.0,2024,11,4,4,2,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,2513.6999999999994,717.1754636233951,143.435092724679,107.57631954350927,0.2853067047075607,0.057061340941512134,0.04279600570613411,5,5,5,4,4,4,4,4,4,2
14636,17486.0,2024,11,4,3,2,2,1,1,0,1,5,5,5,1,1,0,1,0,0,0,0,0,6.0,2.0,3.0,783.9612,109.38993488372093,109.38993488372093,109.38993488372093,0.13953488372093023,0.13953488372093023,0.13953488372093023,5,5,5,5,5,5,5,5,5,6
14639,17489.0,2024,11,4,1,1,3,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,2410.1,630.9162303664921,315.45811518324604,15.772905759162303,0.2617801047120419,0.13089005235602094,0.006544502617801047,5,5,5,5,5,5,5,5,4,4
14644,17494.0,2024,11,4,2,2,5,1,2,1,1,5,5,5,1,1,0,0,1,0,0,0,0,4.0,10.0,11.0,3581.9750000000004,1509.7892518440462,754.8946259220231,150.9789251844046,0.4214963119072707,0.21074815595363536,0.042149631190727066,5,5,5,5,5,5,5,5,5,0
14651,17502.0,2024,11,4,2,2,3,1,2,1,1,3,3,3,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,1659.0199999999998,546.500705882353,234.21458823529412,156.14305882352943,0.32941176470588246,0.14117647058823532,0.09411764705882356,3,4,3,3,4,4,4,4,3,3
14659,17512.0,2024,11,4,99,1,2,1,1,0,1,4,3,5,1,1,0,0,0,0,1,0,1,2.0,10.0,11.0,2012.2449999999997,796.4030343007914,371.65474934036934,53.09353562005276,0.395778364116095,0.18469656992084432,0.026385224274406333,5,5,4,3,5,4,4,3,2,5
14661,17514.0,2024,11,4,2,1,3,1,1,0,1,4,5,5,1,1,0,0,0,0,1,0,0,7.0,8.0,9.0,1382.516666666667,380.5091743119267,253.6727828746178,126.8363914373089,0.2752293577981651,0.18348623853211007,0.09174311926605504,4,5,5,4,5,5,5,5,4,5
14662,17516.0,2024,11,4,2,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,0,0,1,3.0,13.0,14.0,2262.2999999999997,583.5683576956148,583.5683576956148,194.52278589853827,0.2579535683576957,0.2579535683576957,0.08598452278589855,5,5,5,5,5,5,5,5,5,6
14695,17554.0,2024,11,4,5,2,2,1,1,0,1,5,5,5,1,1,1,1,0,0,1,0,0,1.0,9.0,10.0,1938.0000000000002,480.9186906019008,358.1309398099261,306.96937697993667,0.2481520591341077,0.1847940865892291,0.1583949313621964,5,5,5,5,5,5,5,5,5,6
14711,17570.0,2024,11,4,4,2,2,1,1,0,1,5,2,5,1,1,0,0,0,0,1,0,1,3.0,15.0,16.0,2600.0,761.71875,1015.625,203.125,0.29296875,0.390625,0.078125,5,5,5,4,5,3,4,5,4,6
14714,17574.0,2024,11,4,4,2,4,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,8.0,9.0,1056.16,62.866666666666674,251.4666666666667,188.6,0.05952380952380953,0.2380952380952381,0.17857142857142855,5,5,4,4,5,5,4,5,4,6
14716,17576.0,2024,11,4,1,2,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,2.0,3.0,818.4,66.0,66.0,330.0,0.08064516129032258,0.08064516129032258,0.40322580645161293,5,5,5,5,5,5,5,5,5,3
14724,17585.0,2024,11,4,2,1,5,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,2.0,3.0,4.0,1175.9418,142.5384,142.5384,356.346,0.1212121212121212,0.1212121212121212,0.30303030303030304,4,5,5,4,4,4,4,4,3,4
14728,17590.0,2024,11,4,2,1,4,1,4,1,1,4,5,4,1,1,0,0,1,0,0,0,0,2.0,3.0,4.0,1090.0,515.0,100.00000000000001,0.0,0.4724770642201835,0.09174311926605506,0.0,4,4,4,4,5,5,4,3,3,5
14734,17596.0,2024,11,4,2,2,5,1,2,1,1,5,5,5,1,1,0,0,1,0,0,0,0,2.0,4.0,5.0,1506.0000000000002,200.00000000000003,200.00000000000003,400.00000000000006,0.13280212483399734,0.13280212483399734,0.2656042496679947,5,5,5,3,5,4,5,4,3,0
14742,17604.0,2024,11,4,1,1,6,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,3.0,4.0,907.5,199.45054945054946,83.1043956043956,332.4175824175824,0.21978021978021978,0.09157509157509158,0.36630036630036633,5,5,5,5,5,5,5,5,5,1
14743,17605.0,2024,11,4,2,2,1,1,4,1,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,6.0,7.0,1881.0,532.3584905660377,354.90566037735846,354.90566037735846,0.2830188679245283,0.18867924528301885,0.18867924528301885,5,5,5,5,5,5,5,5,5,0
14744,17606.0,2024,11,4,2,2,2,1,1,0,1,5,4,5,1,1,1,0,1,0,0,0,0,2.0,7.0,8.0,461.70000000000005,136.8,102.6,34.2,0.2962962962962963,0.22222222222222218,0.07407407407407407,5,5,5,4,5,4,5,5,4,6
14748,17611.0,2024,11,4,2,1,3,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,2513.7000000000007,393.30000000000007,256.50000000000006,1197.0000000000002,0.15646258503401358,0.1020408163265306,0.47619047619047616,4,5,5,3,5,3,4,5,5,4
14753,17616.0,2024,11,4,1,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,4.0,5.0,1007.9999999999999,280.0,186.66666666666666,186.66666666666666,0.2777777777777778,0.1851851851851852,0.1851851851851852,5,5,5,5,5,5,5,5,5,1
14754,17617.0,2024,11,4,1,1,4,1,1,0,1,5,3,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,964.4999999999999,192.89999999999998,128.6,225.04999999999998,0.2,0.13333333333333333,0.23333333333333334,5,5,5,5,5,5,5,5,5,1
14765,17628.0,2024,11,4,2,1,5,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,7.0,8.0,1393.65,342.0,171.0,256.5,0.24539877300613494,0.12269938650306747,0.18404907975460122,5,5,5,5,5,5,5,5,5,5
14780,17646.0,2024,11,4,1,2,2,1,1,0,1,5,4,4,1,1,0,0,0,0,1,0,0,1.0,5.0,6.0,1126.8,93.9,156.5,219.10000000000002,0.08333333333333334,0.1388888888888889,0.19444444444444448,4,5,4,3,5,5,5,4,5,6
14783,17649.0,2024,11,4,1,2,5,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,3.0,3.0,4.0,1188.0,173.48130841121494,138.78504672897196,416.35514018691583,0.14602803738317757,0.11682242990654206,0.3504672897196261,4,5,4,4,5,5,4,5,5,2
14784,17651.0,2024,11,4,1,2,4,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,2.0,4.0,5.0,1543.1999999999996,143.49281487743022,195.67202028740485,456.568047337278,0.09298393913778528,0.12679628064243448,0.2958579881656805,4,4,5,3,5,5,4,5,5,2
14785,17653.0,2024,11,4,1,2,2,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,2.0,3.0,4.0,1083.0,240.0,220.0,150.0,0.22160664819944598,0.20313942751615882,0.13850415512465375,4,5,5,5,4,4,4,5,5,2
14795,17664.0,2024,11,4,1,2,2,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,2.0,4.0,5.0,808.5,165.0,128.7,198.0,0.20408163265306123,0.15918367346938775,0.24489795918367346,4,4,4,3,3,4,4,4,4,2
14799,17672.0,2024,11,4,1,2,3,1,1,0,1,5,5,5,2,0,0,0,0,0,1,0,0,3.0,3.0,4.0,1122.0,134.21052631578948,134.21052631578948,402.63157894736844,0.11961722488038277,0.11961722488038277,0.35885167464114837,5,5,5,3,5,5,5,5,5,2
14804,17677.0,2024,11,4,5,2,5,1,1,0,1,4,3,4,1,1,1,1,0,0,1,0,0,2.0,6.0,7.0,1924.2683999999997,215.40317910447757,179.5026492537313,107.70158955223879,0.11194029850746269,0.09328358208955223,0.055970149253731345,5,5,5,3,5,4,4,4,4,6
14808,17681.0,2024,11,4,2,1,4,1,1,0,1,4,4,5,1,1,1,0,0,0,1,0,0,2.0,6.0,7.0,1425.3839999999996,291.48957055214714,291.48957055214714,218.61717791411036,0.20449897750511248,0.20449897750511248,0.15337423312883436,5,5,5,3,5,4,3,4,4,5
14828,17701.0,2024,11,4,1,1,2,1,2,1,1,4,4,4,2,0,0,0,0,0,1,0,0,3.0,4.0,5.0,1282.8455999999999,248.88911308203996,213.3335254988914,284.4447006651885,0.19401330376940137,0.16629711751662976,0.22172949002217301,5,4,5,4,5,5,4,5,4,4
14831,17704.0,2024,11,4,1,2,2,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,2.0,3.0,4.0,823.1592599999999,142.53839999999997,0.0,178.17299999999997,0.17316017316017315,0.0,0.21645021645021645,4,5,4,4,3,4,4,4,5,2
14838,17712.0,2024,11,4,1,2,4,1,2,1,1,5,5,5,2,0,0,0,0,0,1,0,0,2.0,4.0,5.0,673.1999999999999,165.00000000000003,198.00000000000003,0.0,0.24509803921568635,0.2941176470588236,0.0,5,4,5,5,4,5,5,5,4,0
14839,17713.0,2024,11,4,1,2,3,1,4,1,1,5,5,5,2,0,0,0,0,0,1,0,0,2.0,5.0,6.0,1102.2,264.0,204.6,0.0,0.23952095808383234,0.18562874251497005,0.0,5,5,5,4,4,3,5,4,4,0
14845,17719.0,2024,11,4,1,2,2,1,1,0,1,5,5,5,2,0,0,0,0,0,1,0,1,3.0,5.0,6.0,962.1342,285.0768,228.06144,0.0,0.2962962962962963,0.23703703703703705,0.0,5,4,5,5,4,3,5,5,5,2
14847,17721.0,2024,11,4,1,2,3,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,3.0,4.0,5.0,960.91,197.19000000000003,159.63000000000002,269.18000000000006,0.20521172638436486,0.16612377850162868,0.2801302931596092,5,4,3,5,4,4,4,5,5,2
14851,17725.0,2024,11,4,2,1,2,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,2.0,3.0,4.0,903.6934559999999,142.53839999999997,171.04607999999996,128.28455999999997,0.15772870662460567,0.1892744479495268,0.1419558359621451,4,5,4,5,4,4,5,3,4,5
14853,17727.0,2024,11,4,2,1,2,1,1,0,1,4,4,4,2,0,0,0,0,0,1,0,0,2.0,4.0,5.0,1069.0379999999998,139.28833876221498,139.28833876221498,208.93250814332248,0.13029315960912055,0.13029315960912055,0.1954397394136808,5,5,4,3,5,4,5,5,5,5
14858,17732.0,2024,11,4,2,1,2,1,1,0,1,4,4,5,1,1,0,0,0,0,1,0,0,3.0,6.0,7.0,1282.8456000000003,212.2745063430778,176.89542195256482,247.65359073359076,0.16547159404302259,0.13789299503585215,0.19305019305019303,4,5,4,3,5,4,4,5,4,5
14868,17743.0,2024,11,4,2,2,3,1,1,0,1,4,4,5,2,0,0,0,0,0,1,0,0,4.0,4.0,5.0,1069.038,151.3146496815287,151.3146496815287,302.6292993630574,0.1415428167020524,0.1415428167020524,0.2830856334041048,4,5,4,3,5,5,5,5,5,6
14887,17772.0,2024,12,4,1,2,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,2701.6000000000004,671.5841807909605,183.15932203389832,1526.3276836158193,0.24858757062146894,0.06779661016949153,0.5649717514124293,5,5,5,5,5,5,5,5,5,3
14901,17790.0,2024,12,4,3,2,5,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,2.0,2.0,3.0,1000.0,191.38755980861245,95.69377990430623,239.23444976076556,0.19138755980861244,0.09569377990430622,0.23923444976076555,5,5,5,5,5,5,5,5,5,2
14903,17793.0,2024,12,4,1,2,4,1,4,1,1,5,5,5,1,1,1,0,0,0,0,0,0,4.0,4.0,5.0,1535.0000000000002,311.35902636916836,155.67951318458418,622.7180527383367,0.20283975659229206,0.10141987829614603,0.4056795131845841,5,5,5,5,5,5,5,3,5,0
14921,17814.0,2024,12,4,99,2,4,1,1,0,1,5,4,5,1,1,0,0,0,0,1,1,0,2.0,7.0,8.0,2834.73,524.95,524.95,734.9300000000001,0.1851851851851852,0.1851851851851852,0.2592592592592593,5,5,5,3,5,4,4,3,2,6
14923,17816.0,2024,12,4,4,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,13.0,14.0,2136.2999999999997,418.1990212071778,348.49918433931475,348.49918433931475,0.19575856443719414,0.16313213703099508,0.16313213703099508,5,5,5,5,5,4,4,5,5,2
14925,17818.0,2024,12,4,1,2,3,1,4,1,1,4,4,3,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,1922.1999999999998,84.8029411764706,141.33823529411765,1413.3823529411764,0.04411764705882354,0.0735294117647059,0.7352941176470589,3,3,3,5,5,3,5,5,4,3
14933,17826.0,2024,12,4,1,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,933.6400000000001,335.2254049309822,186.2363360727679,74.49453442910716,0.35905210244953323,0.19947339024974067,0.07978935609989626,5,5,5,3,5,4,5,5,5,1
14936,17830.0,2024,12,4,5,2,5,1,1,0,1,4,4,5,1,1,0,0,1,0,1,1,0,2.0,14.0,15.0,3569.6600000000003,1306.6105417276722,783.9663250366034,26.132210834553444,0.36603221083455345,0.2196193265007321,0.007320644216691069,4,5,5,3,5,4,5,4,3,6
14940,17835.0,2024,12,4,5,2,2,1,1,0,1,5,5,5,1,1,1,1,1,0,0,0,0,2.0,8.0,9.0,2556.5065,314.97,524.95,209.98000000000002,0.12320328542094457,0.20533880903490762,0.08213552361396305,5,5,5,3,5,5,5,5,4,6
14979,17881.0,2024,12,4,1,2,4,1,4,1,1,4,4,4,1,1,0,0,0,0,1,0,0,4.0,5.0,6.0,1542.0,385.5,257.0,385.5,0.25,0.16666666666666666,0.25,4,4,4,4,5,4,4,4,4,0
15000,17904.0,2024,12,4,3,1,2,1,1,0,1,5,3,5,0,1,0,0,0,0,0,0,0,2.0,2.0,3.0,873.1999999999999,235.99999999999997,117.99999999999999,117.99999999999999,0.2702702702702703,0.13513513513513514,0.13513513513513514,5,5,5,5,5,5,5,5,5,1
15014,17919.0,2024,12,4,2,2,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,1734.5999999999995,493.48506401137973,246.74253200568987,123.37126600284493,0.2844950213371267,0.14224751066856334,0.07112375533428167,5,5,5,4,5,4,5,5,4,2
15020,17926.0,2024,12,4,2,2,5,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,1442.196,148.68,297.36,223.01999999999998,0.10309278350515465,0.2061855670103093,0.15463917525773196,4,4,4,3,5,4,4,4,4,2
15021,17927.0,2024,12,4,2,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,4.0,8.0,9.0,2230.2,297.35999999999996,371.7,743.4,0.13333333333333333,0.16666666666666669,0.33333333333333337,5,5,5,5,5,5,5,5,5,6
15027,17934.0,2024,12,4,5,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,6.0,13.0,14.0,2309.780000000001,635.7192660550461,635.7192660550461,317.85963302752305,0.2752293577981651,0.2752293577981651,0.13761467889908255,5,5,5,3,5,4,4,5,5,2
15029,17938.0,2024,12,4,5,1,4,1,1,0,1,5,4,5,1,1,0,0,0,0,1,1,0,3.0,9.0,10.0,2204.7899999999995,513.9370629370629,411.1496503496503,308.3622377622377,0.23310023310023315,0.1864801864801865,0.13986013986013987,5,4,3,2,5,5,5,5,3,5
15031,17941.0,2024,12,4,5,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,13.0,14.0,1399.8666666666668,433.29206349206356,166.6507936507937,266.6412698412699,0.30952380952380953,0.11904761904761907,0.1904761904761905,5,5,5,4,5,4,5,5,5,1
15049,17959.0,2024,12,4,4,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,4.0,11.0,12.0,4533.2,1313.0195510499636,459.5568428674873,1313.0195510499636,0.2896451846488052,0.10137581462708183,0.2896451846488052,5,5,5,3,5,5,5,5,5,6
15050,17960.0,2024,12,4,1,1,5,1,4,1,1,5,5,5,1,1,0,0,1,0,0,0,0,7.0,6.0,7.0,1991.7500000000002,255.76243980738363,383.64365971107543,959.1091492776886,0.12841091492776885,0.19261637239165327,0.4815409309791332,4,5,5,4,5,5,5,5,5,4
15063,17973.0,2024,12,4,4,1,2,1,1,0,1,4,5,5,1,1,0,0,0,0,1,0,0,6.0,5.0,6.0,1618.9999999999998,223.97233201581025,95.9881422924901,159.98023715415016,0.1383399209486166,0.05928853754940711,0.09881422924901184,4,4,4,3,5,3,4,5,4,5
15068,17978.0,2024,12,4,5,2,2,1,1,0,1,5,5,5,1,1,0,0,1,0,0,0,0,4.0,5.0,6.0,1580.9999999999998,836.9999999999999,464.99999999999994,185.99999999999997,0.5294117647058824,0.29411764705882354,0.11764705882352941,3,5,5,5,5,5,4,3,4,6
15069,17979.0,2024,12,4,5,2,2,1,1,0,1,5,5,5,1,1,0,0,1,0,0,0,0,2.0,5.0,6.0,1487.9999999999998,232.79098873591983,279.34918648310384,279.34918648310384,0.1564455569461827,0.18773466833541927,0.18773466833541927,5,5,5,4,5,5,5,5,5,6
15075,17990.0,2024,12,4,1,2,6,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,4.0,5.0,1535.0,465.1515151515151,372.1212121212121,310.1010101010101,0.30303030303030304,0.24242424242424243,0.20202020202020202,5,5,5,4,5,4,5,4,4,3
15082,17998.0,2024,12,4,4,1,2,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,907.4352,253.12,126.56,0.0,0.2789400278940028,0.1394700139470014,0.0,5,5,5,3,5,4,4,5,5,1
15084,18000.0,2024,12,4,1,1,4,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,2.0,3.0,4.0,821.225,153.5,153.5,76.75,0.18691588785046728,0.18691588785046728,0.09345794392523364,4,4,4,4,5,4,4,4,4,4
15121,18049.0,2024,12,4,5,2,2,1,1,0,1,5,5,5,1,1,1,1,0,0,1,0,0,2.0,9.0,10.0,2920.2,930.0,372.0,465.0,0.3184713375796179,0.12738853503184713,0.15923566878980894,5,5,5,5,5,5,5,5,5,6
15124,18052.0,2024,12,4,5,2,4,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,4.0,5.0,2045.9999999999998,368.23397075365574,184.11698537682787,460.2924634420697,0.17997750281214847,0.08998875140607424,0.2249718785151856,5,5,5,5,5,5,5,5,5,2
15128,18056.0,2024,12,4,5,1,2,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,1766.9999999999995,334.09663865546213,278.41386554621846,417.62079831932766,0.18907563025210086,0.15756302521008406,0.23634453781512607,5,5,5,3,2,4,4,5,3,1
15136,18068.0,2024,12,4,5,2,2,1,1,0,1,4,4,4,1,1,0,1,0,0,0,0,0,7.0,1.0,2.0,685.0,55.0,40.0,80.0,0.08029197080291971,0.058394160583941604,0.11678832116788321,5,5,5,5,5,5,5,4,4,6
15143,18076.0,2024,12,4,1,1,4,1,4,1,1,4,4,4,1,1,0,0,0,0,1,0,0,2.0,12.0,13.0,1995.5,740.2163833075736,616.8469860896445,154.21174652241112,0.3709428129829985,0.3091190108191654,0.07727975270479134,5,5,5,3,4,4,4,4,4,4
15144,18077.0,2024,12,4,2,2,5,1,1,0,1,5,5,5,1,1,0,0,1,0,0,0,0,6.0,5.0,6.0,538.0800000000002,149.03199002908187,163.93518903199003,149.03199002908187,0.27696994876055947,0.30466694363661534,0.27696994876055947,5,5,5,5,5,5,5,5,5,6
15150,18086.0,2024,12,4,5,1,3,1,2,1,1,5,4,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,986.906,209.98,104.99,104.99,0.2127659574468085,0.10638297872340426,0.10638297872340426,5,5,5,4,5,5,5,5,3,4
15157,18098.0,2024,12,4,5,2,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,2.0,1.0,2.0,554.0,54.0,100.0,200.0,0.09747292418772563,0.18050541516245489,0.36101083032490977,4,5,5,5,5,4,4,4,4,2
15163,18104.0,2024,12,4,99,1,5,1,1,0,1,4,3,4,1,1,0,0,0,1,1,1,1,2.0,18.0,19.0,4021.1169999999993,1460.4541162227601,681.545254237288,389.454430992736,0.36319612590799033,0.1694915254237288,0.09685230024213075,5,5,4,2,4,3,4,4,3,5
15165,18107.0,2024,12,4,5,2,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,29.0,30.0,3223.1929999999993,1259.8799999999999,524.9499999999999,314.96999999999997,0.3908794788273616,0.16286644951140067,0.0977198697068404,4,5,5,4,5,4,5,5,5,3
15168,18110.0,2024,12,4,2,1,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,3.0,4.0,1145.5,87.0,145.0,290.0,0.0759493670886076,0.12658227848101267,0.25316455696202533,5,5,4,5,5,4,5,5,5,4
15180,18122.0,2024,12,4,99,1,2,1,1,0,1,4,3,3,1,1,0,1,0,0,1,0,0,2.0,13.0,14.0,2551.2570000000005,705.8813833992094,504.2009881422925,100.8401976284585,0.2766798418972331,0.19762845849802368,0.03952569169960474,3,3,4,4,4,4,4,5,4,5
